days,id,lastUpdatedAt,predictedEnd,recovery,during.bounds,during.lower,during.upper,sleep.id,sleep.naps,sleep.needBreakdown,sleep.qualityDuration,sleep.score,sleep.sleeps,sleep.state,strain.averageHeartRate,strain.kilojoules,strain.maxHeartRate,strain.rawScore,strain.score,strain.state,strain.workouts,recovery.blackoutUntil,recovery.calibrating,recovery.heartRateVariabilityRmssd,recovery.id,recovery.responded,recovery.restingHeartRate,recovery.score,recovery.state,recovery.surveyResponseId,recovery.timestamp,sleep.needBreakdown.baseline,sleep.needBreakdown.debt,sleep.needBreakdown.naps,sleep.needBreakdown.strain,sleep.needBreakdown.total
['2018-12-13'],5502713,2018-12-14T12:00:16.949528+00:00,2018-12-14T07:20:43.661+00:00,,[),2018-12-13T07:20:43.661+00:00,2018-12-14T06:45:27.118+00:00,11646205.0,"[{'cyclesCount': 3, 'disturbanceCount': 5, 'during': {'bounds': '[)', 'lower': '2018-12-13T20:15:00+00:00', 'upper': '2018-12-13T23:25:00+00:00'}, 'id': 11661569, 'inBedDuration': 11398570, 'isNap': True, 'latencyDuration': 28999, 'lightSleepDuration': 6919747, 'noDataDuration': 0, 'qualityDuration': 10669608, 'remSleepDuration': 3629865, 'respiratoryRate': None, 'responded': False, 'score': 30, 'sleepConsistency': None, 'sleepEfficiency': 0.938435, 'slowWaveSleepDuration': 119996, 'source': 'user', 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0600', 'wakeDuration': 728971}]",,17560364.0,57.0,"[{'cyclesCount': 3, 'disturbanceCount': 10, 'during': {'bounds': '[)', 'lower': '2018-12-13T07:20:44.661+00:00', 'upper': '2018-12-13T12:27:34.969+00:00'}, 'id': 11646205, 'inBedDuration': 18410308, 'isNap': False, 'latencyDuration': 28999, 'lightSleepDuration': 13241522, 'noDataDuration': 0, 'qualityDuration': 17560364, 'remSleepDuration': 2758898, 'respiratoryRate': None, 'responded': True, 'score': 57, 'sleepConsistency': None, 'sleepEfficiency': 0.955338, 'slowWaveSleepDuration': 1559944, 'source': 'auto', 'state': 'complete', 'surveyResponseId': 9019863, 'timezoneOffset': '-0600', 'wakeDuration': 849969}]",complete,66.0,9543.0,148.0,0.000665616966913319,5.19583493695954,,[],,False,0.0585058,5216383.0,True,59.0,54.0,complete,9011607.0,2018-12-13T12:28:04.968+00:00,28843999.0,1668831.0,0.0,246210.0,30759042.0
['2018-12-14'],5515135,2018-12-15T15:43:10.272728+00:00,2018-12-15T06:45:27.118+00:00,,[),2018-12-14T06:45:27.118+00:00,2018-12-15T06:47:00.189+00:00,11675353.0,"[{'cyclesCount': 3, 'disturbanceCount': 6, 'during': {'bounds': '[)', 'lower': '2018-12-14T13:00:00+00:00', 'upper': '2018-12-14T16:54:00+00:00'}, 'id': 11690105, 'inBedDuration': 14038837, 'isNap': True, 'latencyDuration': 28999, 'lightSleepDuration': 5449800, 'noDataDuration': 0, 'qualityDuration': 13290876, 'remSleepDuration': 6131137, 'respiratoryRate': None, 'responded': False, 'score': 40, 'sleepConsistency': None, 'sleepEfficiency': 0.948682, 'slowWaveSleepDuration': 1709939, 'source': 'user', 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0600', 'wakeDuration': 747973}]",,16448397.0,67.0,"[{'cyclesCount': 4, 'disturbanceCount': 6, 'during': {'bounds': '[)', 'lower': '2018-12-14T06:45:28.118+00:00', 'upper': '2018-12-14T11:27:06.478+00:00'}, 'id': 11675353, 'inBedDuration': 16898360, 'isNap': False, 'latencyDuration': 28998, 'lightSleepDuration': 8248699, 'noDataDuration': 0, 'qualityDuration': 16448397, 'remSleepDuration': 4839824, 'respiratoryRate': None, 'responded': True, 'score': 67, 'sleepConsistency': None, 'sleepEfficiency': 0.975046, 'slowWaveSleepDuration': 3359874, 'source': 'auto', 'state': 'complete', 'surveyResponseId': 9051365, 'timezoneOffset': '-0600', 'wakeDuration': 449981}]",complete,68.0,10043.0,147.0,0.000591296730421648,5.05729696431055,,[],,False,0.046216,5229394.0,True,63.0,43.0,complete,9048244.0,2018-12-14T11:27:36.477+00:00,28843475.0,6201347.0,10669608.0,202952.0,24578168.0
['2018-12-15'],5536593,2018-12-16T18:20:36.327123+00:00,2018-12-16T06:45:27.118+00:00,,[),2018-12-15T06:47:00.189+00:00,2018-12-16T08:40:00+00:00,11720517.0,[],,26398967.0,100.0,"[{'cyclesCount': 8, 'disturbanceCount': 20, 'during': {'bounds': '[)', 'lower': '2018-12-15T06:47:01.189+00:00', 'upper': '2018-12-15T15:03:19.992+00:00'}, 'id': 11720517, 'inBedDuration': 29778803, 'isNap': False, 'latencyDuration': 28999, 'lightSleepDuration': 22519119, 'noDataDuration': 0, 'qualityDuration': 26398967, 'remSleepDuration': 3879848, 'respiratoryRate': None, 'responded': True, 'score': 100, 'sleepConsistency': None, 'sleepEfficiency': 0.887366, 'slowWaveSleepDuration': 0, 'source': 'auto', 'state': 'complete', 'surveyResponseId': 9077837, 'timezoneOffset': '-0600', 'wakeDuration': 3379870}]",complete,77.0,15313.0,179.0,0.00485247322166384,11.3654026018907,,[],,False,0.15748,5252112.0,True,60.0,97.0,complete,9077821.0,2018-12-15T15:03:49.991+00:00,28842951.0,4759087.0,13290876.0,195327.0,20506490.0
['2018-12-16'],5551503,2018-12-17T12:08:51.348198+00:00,2018-12-17T06:47:00.189+00:00,,[),2018-12-16T08:40:00+00:00,2018-12-17T03:57:42.939+00:00,11754105.0,[],,22499184.0,75.0,"[{'cyclesCount': 4, 'disturbanceCount': 13, 'during': {'bounds': '[)', 'lower': '2018-12-16T08:40:00+00:00', 'upper': '2018-12-16T15:29:00+00:00'}, 'id': 11754105, 'inBedDuration': 24539073, 'isNap': False, 'latencyDuration': 648976, 'lightSleepDuration': 13889492, 'noDataDuration': 0, 'qualityDuration': 22499184, 'remSleepDuration': 5289811, 'respiratoryRate': None, 'responded': True, 'score': 75, 'sleepConsistency': None, 'sleepEfficiency': 0.941779, 'slowWaveSleepDuration': 3319881, 'source': 'user', 'state': 'complete', 'surveyResponseId': 9104669, 'timezoneOffset': '-0600', 'wakeDuration': 2019928}]",complete,79.0,10092.0,163.0,0.00209890514840666,7.68433187018621,,[],,False,0.0161156,5268444.0,True,81.0,10.0,complete,9104661.0,2018-12-16T15:29:00+00:00,28842427.0,0.0,0.0,1019620.0,29862047.0
['2018-12-17'],5562093,2018-12-18T15:48:02.726779+00:00,2018-12-18T03:57:42.939+00:00,,[),2018-12-17T03:57:42.939+00:00,2018-12-18T06:53:53+00:00,11778317.0,"[{'cyclesCount': 4, 'disturbanceCount': 12, 'during': {'bounds': '[)', 'lower': '2018-12-17T13:00:00+00:00', 'upper': '2018-12-17T17:41:41+00:00'}, 'id': 11793643, 'inBedDuration': 16899355, 'isNap': True, 'latencyDuration': 1048960, 'lightSleepDuration': 8139706, 'noDataDuration': 0, 'qualityDuration': 14499473, 'remSleepDuration': 5999780, 'respiratoryRate': None, 'responded': False, 'score': 44, 'sleepConsistency': None, 'sleepEfficiency': 0.91477, 'slowWaveSleepDuration': 359987, 'source': 'user', 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0600', 'wakeDuration': 2399917}]",,26218042.0,80.0,"[{'cyclesCount': 6, 'disturbanceCount': 15, 'during': {'bounds': '[)', 'lower': '2018-12-17T03:57:43.938+00:00', 'upper': '2018-12-17T11:34:11.896+00:00'}, 'id': 11778317, 'inBedDuration': 27387958, 'isNap': False, 'latencyDuration': 29000, 'lightSleepDuration': 16319406, 'noDataDuration': 0, 'qualityDuration': 26218042, 'remSleepDuration': 5008815, 'respiratoryRate': None, 'responded': True, 'score': 80, 'sleepConsistency': None, 'sleepEfficiency': 0.958298, 'slowWaveSleepDuration': 4889821, 'source': 'auto', 'state': 'complete', 'surveyResponseId': 9120950, 'timezoneOffset': '-0600', 'wakeDuration': 1169961}]",complete,76.0,15088.0,203.0,0.0119951498695907,15.4928653351045,complete,"[{'altitudeChange': None, 'altitudeGain': None, 'averageHeartRate': 112, 'cumulativeWorkoutStrain': 14.7997, 'distance': None, 'during': {'bounds': '[)', 'lower': '2018-12-17T22:00:13.439+00:00', 'upper': '2018-12-17T22:04:14.721+00:00'}, 'gpsEnabled': False, 'id': 11798085, 'kilojoules': 133, 'maxHeartRate': 127, 'rawScore': 6.1696166933617e-05, 'responded': False, 'score': 4.04460197169942, 'source': 'user', 'sportId': 71, 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0600', 'zones': [3000, 165000, 74000, 0, 0, 0]}, {'altitudeChange': None, 'altitudeGain': None, 'averageHeartRate': 151, 'cumulativeWorkoutStrain': 14.7712, 'distance': None, 'during': {'bounds': '[)', 'lower': '2018-12-17T21:00:00+00:00', 'upper': '2018-12-17T21:38:00+00:00'}, 'gpsEnabled': False, 'id': 11797673, 'kilojoules': 2238, 'maxHeartRate': 203, 'rawScore': 0.00932101904314032, 'responded': False, 'score': 14.2798377816923, 'source': 'user', 'sportId': 0, 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0600', 'zones': [447000, 183000, 33000, 139000, 477000, 961000]}, {'altitudeChange': None, 'altitudeGain': None, 'averageHeartRate': 111, 'cumulativeWorkoutStrain': 5.8661, 'distance': None, 'during': {'bounds': '[)', 'lower': '2018-12-17T11:45:00+00:00', 'upper': '2018-12-17T12:25:00+00:00'}, 'gpsEnabled': False, 'id': 11780293, 'kilojoules': 1271, 'maxHeartRate': 159, 'rawScore': 0.00103232426614142, 'responded': False, 'score': 5.86611558657842, 'source': 'user', 'sportId': 45, 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0600', 'zones': [456000, 847000, 590000, 465000, 2000, 0]}]",,False,0.0759368,5280047.0,True,52.0,69.0,complete,9120912.0,2018-12-17T11:36:11.892+00:00,28841904.0,3605238.0,0.0,399491.0,32846633.0
['2018-12-18'],5584779,2018-12-19T17:14:45.584388+00:00,2018-12-19T03:57:42.939+00:00,,[),2018-12-18T06:53:53+00:00,2018-12-19T08:32:22.5+00:00,11827324.0,"[{'cyclesCount': 1, 'disturbanceCount': 6, 'during': {'bounds': '[)', 'lower': '2018-12-18T23:45:00+00:00', 'upper': '2018-12-19T01:30:00+00:00'}, 'id': 11839157, 'inBedDuration': 6298767, 'isNap': True, 'latencyDuration': 38999, 'lightSleepDuration': 4769826, 'noDataDuration': 0, 'qualityDuration': 5749792, 'remSleepDuration': 979966, 'respiratoryRate': None, 'responded': False, 'score': 20, 'sleepConsistency': None, 'sleepEfficiency': 0.918531, 'slowWaveSleepDuration': 0, 'source': 'user', 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0600', 'wakeDuration': 548979}]",,30327904.0,100.0,"[{'cyclesCount': 8, 'disturbanceCount': 15, 'during': {'bounds': '[)', 'lower': '2018-12-18T06:53:54+00:00', 'upper': '2018-12-18T15:47:51.783+00:00'}, 'id': 11827324, 'inBedDuration': 32037783, 'isNap': False, 'latencyDuration': 28999, 'lightSleepDuration': 24499116, 'noDataDuration': 0, 'qualityDuration': 30327904, 'remSleepDuration': 4908823, 'respiratoryRate': None, 'responded': True, 'score': 100, 'sleepConsistency': None, 'sleepEfficiency': 0.947487, 'slowWaveSleepDuration': 919965, 'source': 'auto+user', 'state': 'complete', 'surveyResponseId': 9161127, 'timezoneOffset': '-0600', 'wakeDuration': 1679936}]",complete,69.0,9969.0,181.0,0.00287201881252901,8.87230807380908,,[],,False,0.0335041,5303629.0,True,61.0,31.0,complete,9161017.0,2018-12-18T15:48:02+00:00,28841380.0,3708177.0,14499473.0,2411161.0,20461246.0
['2018-12-19'],5601439,2018-12-20T15:21:05.419505+00:00,2018-12-20T06:53:53+00:00,,[),2018-12-19T08:32:22.5+00:00,2018-12-20T07:22:17.124+00:00,11865869.0,[],,29129689.0,100.0,"[{'cyclesCount': 3, 'disturbanceCount': 9, 'during': {'bounds': '[)', 'lower': '2018-12-19T08:32:23.5+00:00', 'upper': '2018-12-19T16:48:53.13+00:00'}, 'id': 11865869, 'inBedDuration': 29789630, 'isNap': False, 'latencyDuration': 28999, 'lightSleepDuration': 19108305, 'noDataDuration': 0, 'qualityDuration': 29129689, 'remSleepDuration': 6539757, 'respiratoryRate': None, 'responded': True, 'score': 100, 'sleepConsistency': None, 'sleepEfficiency': 0.978799, 'slowWaveSleepDuration': 3481627, 'source': 'auto', 'state': 'complete', 'surveyResponseId': 9193755, 'timezoneOffset': '-0600', 'wakeDuration': 659974}]",complete,78.0,13163.0,194.0,0.00816803537492705,13.696384725499,complete,"[{'altitudeChange': None, 'altitudeGain': None, 'averageHeartRate': 135, 'cumulativeWorkoutStrain': 13.2689, 'distance': None, 'during': {'bounds': '[)', 'lower': '2018-12-19T21:30:00+00:00', 'upper': '2018-12-19T22:50:00+00:00'}, 'gpsEnabled': False, 'id': 11871466, 'kilojoules': 4112, 'maxHeartRate': 194, 'rawScore': 0.00736612598910422, 'responded': False, 'score': 13.2688954603248, 'source': 'user', 'sportId': 45, 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0600', 'zones': [375000, 658000, 1277000, 1118000, 1020000, 292000]}]",,False,0.0826078,5321206.0,True,56.0,73.0,complete,9193747.0,2018-12-19T16:49:23.129+00:00,28840856.0,0.0,5749792.0,546523.0,23637587.0
['2018-12-20'],5615935,2018-12-21T13:19:13.755455+00:00,2018-12-21T07:22:17.124+00:00,,[),2018-12-20T07:22:17.124+00:00,2018-12-21T06:46:56.919+00:00,11897680.0,[],,26048042.0,85.0,"[{'cyclesCount': 7, 'disturbanceCount': 22, 'during': {'bounds': '[)', 'lower': '2018-12-20T07:22:18.124+00:00', 'upper': '2018-12-20T15:11:16.062+00:00'}, 'id': 11897680, 'inBedDuration': 28137938, 'isNap': False, 'latencyDuration': 28999, 'lightSleepDuration': 14888450, 'noDataDuration': 0, 'qualityDuration': 26048042, 'remSleepDuration': 10199627, 'respiratoryRate': None, 'responded': True, 'score': 85, 'sleepConsistency': None, 'sleepEfficiency': 0.926682, 'slowWaveSleepDuration': 959965, 'source': 'auto', 'state': 'complete', 'surveyResponseId': 9220136, 'timezoneOffset': '-0600', 'wakeDuration': 2089923}]",complete,69.0,10993.0,171.0,0.00223800802987803,7.90639664470883,,[],,False,0.0648222,5336347.0,True,60.0,57.0,complete,9220126.0,2018-12-20T15:11:46.061+00:00,28840333.0,0.0,0.0,1714305.0,30554638.0
['2018-12-21'],5628210,2018-12-22T15:42:24.879046+00:00,2018-12-22T06:46:56.919+00:00,,[),2018-12-21T06:46:56.919+00:00,2018-12-22T07:02:26.6+00:00,11925471.0,"[{'cyclesCount': 1, 'disturbanceCount': 3, 'during': {'bounds': '[)', 'lower': '2018-12-21T21:43:06.876+00:00', 'upper': '2018-12-21T23:08:25.692+00:00'}, 'id': 11942817, 'inBedDuration': 5118816, 'isNap': True, 'latencyDuration': 28999, 'lightSleepDuration': 3548873, 'noDataDuration': 0, 'qualityDuration': 4908825, 'remSleepDuration': 849970, 'respiratoryRate': None, 'responded': False, 'score': 14, 'sleepConsistency': None, 'sleepEfficiency': 0.96444, 'slowWaveSleepDuration': 509982, 'source': 'auto', 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0600', 'wakeDuration': 209993}]",,19108300.0,60.0,"[{'cyclesCount': 5, 'disturbanceCount': 12, 'during': {'bounds': '[)', 'lower': '2018-12-21T06:46:57.919+00:00', 'upper': '2018-12-21T12:29:46.133+00:00'}, 'id': 11925471, 'inBedDuration': 20568214, 'isNap': False, 'latencyDuration': 28999, 'lightSleepDuration': 11719573, 'noDataDuration': 0, 'qualityDuration': 19108300, 'remSleepDuration': 4858821, 'respiratoryRate': None, 'responded': False, 'score': 60, 'sleepConsistency': None, 'sleepEfficiency': 0.930333, 'slowWaveSleepDuration': 2529906, 'source': 'auto', 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0600', 'wakeDuration': 1439943}]",complete,79.0,11840.0,173.0,0.00180487394173618,7.20326740317304,,[],,False,0.0653335,5349323.0,True,54.0,57.0,complete,9243088.0,2018-12-21T12:32:46.126+00:00,28839809.0,2780981.0,0.0,423847.0,32044639.0
['2018-12-22'],5647026,2018-12-23T16:11:16.742112+00:00,2018-12-23T06:46:56.919+00:00,,[),2018-12-22T07:02:26.6+00:00,2018-12-23T07:01:46.291+00:00,11966449.0,[],,29687904.0,99.0,"[{'cyclesCount': 8, 'disturbanceCount': 15, 'during': {'bounds': '[)', 'lower': '2018-12-22T07:02:27.6+00:00', 'upper': '2018-12-22T15:41:45.417+00:00'}, 'id': 11966449, 'inBedDuration': 31157817, 'isNap': False, 'latencyDuration': 28999, 'lightSleepDuration': 19398275, 'noDataDuration': 0, 'qualityDuration': 29687904, 'remSleepDuration': 9179669, 'respiratoryRate': None, 'responded': True, 'score': 99, 'sleepConsistency': None, 'sleepEfficiency': 0.953711, 'slowWaveSleepDuration': 1109960, 'source': 'auto+user', 'state': 'complete', 'surveyResponseId': 9276742, 'timezoneOffset': '-0600', 'wakeDuration': 1469946}]",complete,69.0,10538.0,158.0,0.00104172867892105,5.88300626245065,,[],,False,0.0518348,5369208.0,True,62.0,52.0,complete,9276705.0,2018-12-22T15:42:24+00:00,28839286.0,5767857.0,4908825.0,351132.0,30049451.0
['2018-12-23'],5662900,2018-12-24T16:35:49.252932+00:00,2018-12-24T07:01:46.291+00:00,,[),2018-12-23T07:01:46.291+00:00,2018-12-24T08:14:14.769+00:00,12001375.0,"[{'cyclesCount': 1, 'disturbanceCount': 3, 'during': {'bounds': '[)', 'lower': '2018-12-23T22:27:16.131+00:00', 'upper': '2018-12-23T23:50:14.945+00:00'}, 'id': 12012364, 'inBedDuration': 4978814, 'isNap': True, 'latencyDuration': 58998, 'lightSleepDuration': 3899857, 'noDataDuration': 0, 'qualityDuration': 4708826, 'remSleepDuration': 538979, 'respiratoryRate': None, 'responded': False, 'score': 16, 'sleepConsistency': None, 'sleepEfficiency': 0.957114, 'slowWaveSleepDuration': 269990, 'source': 'auto', 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0600', 'wakeDuration': 269990}]",,27388001.0,94.0,"[{'cyclesCount': 8, 'disturbanceCount': 12, 'during': {'bounds': '[)', 'lower': '2018-12-23T07:01:47.291+00:00', 'upper': '2018-12-23T15:03:15.187+00:00'}, 'id': 12001375, 'inBedDuration': 28887896, 'isNap': False, 'latencyDuration': 28999, 'lightSleepDuration': 14548464, 'noDataDuration': 0, 'qualityDuration': 27388001, 'remSleepDuration': 10799609, 'respiratoryRate': None, 'responded': True, 'score': 94, 'sleepConsistency': None, 'sleepEfficiency': 0.949031, 'slowWaveSleepDuration': 2039928, 'source': 'auto', 'state': 'complete', 'surveyResponseId': 9312789, 'timezoneOffset': '-0600', 'wakeDuration': 1499944}]",complete,71.0,9960.0,163.0,0.000465761976961482,4.82126873021801,,[],,False,0.0275789,5386372.0,True,62.0,29.0,complete,9312781.0,2018-12-23T15:03:45.186+00:00,28838763.0,185392.0,0.0,245216.0,29269371.0
['2018-12-24'],5679054,2018-12-25T16:44:13.989261+00:00,2018-12-25T07:01:46.291+00:00,,[),2018-12-24T08:14:14.769+00:00,2018-12-25T08:06:09.232+00:00,12036848.0,[],,27598348.0,100.0,"[{'cyclesCount': 8, 'disturbanceCount': 17, 'during': {'bounds': '[)', 'lower': '2018-12-24T08:14:15.769+00:00', 'upper': '2018-12-24T16:19:06.312+00:00'}, 'id': 12036848, 'inBedDuration': 29090543, 'isNap': False, 'latencyDuration': 28999, 'lightSleepDuration': 15779785, 'noDataDuration': 0, 'qualityDuration': 27598348, 'remSleepDuration': 9488648, 'respiratoryRate': None, 'responded': True, 'score': 100, 'sleepConsistency': None, 'sleepEfficiency': 0.949652, 'slowWaveSleepDuration': 2329915, 'source': 'auto', 'state': 'complete', 'surveyResponseId': 9335455, 'timezoneOffset': '-0600', 'wakeDuration': 1490947}]",complete,75.0,12677.0,156.0,0.00202639146139792,7.56717619069046,,[],,False,0.0560162,5403782.0,True,61.0,58.0,complete,9335449.0,2018-12-24T16:19:36.311+00:00,28838240.0,1112332.0,4708826.0,182970.0,25424717.0
['2018-12-25'],5694707,2018-12-26T17:37:07.364836+00:00,2018-12-26T08:06:09.232+00:00,,[),2018-12-25T08:06:09.232+00:00,2018-12-26T07:30:00+00:00,12068492.0,"[{'cyclesCount': 1, 'disturbanceCount': 2, 'during': {'bounds': '[)', 'lower': '2018-12-25T22:15:42.264+00:00', 'upper': '2018-12-25T23:55:32.043+00:00'}, 'id': 12076569, 'inBedDuration': 5989779, 'isNap': True, 'latencyDuration': 28999, 'lightSleepDuration': 4559840, 'noDataDuration': 0, 'qualityDuration': 5779797, 'remSleepDuration': 789971, 'respiratoryRate': None, 'responded': False, 'score': 20, 'sleepConsistency': None, 'sleepEfficiency': 0.969638, 'slowWaveSleepDuration': 429986, 'source': 'auto', 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0600', 'wakeDuration': 209993}]",,29097936.0,100.0,"[{'cyclesCount': 5, 'disturbanceCount': 17, 'during': {'bounds': '[)', 'lower': '2018-12-25T08:06:10.232+00:00', 'upper': '2018-12-25T16:38:18.05+00:00'}, 'id': 12068492, 'inBedDuration': 30727818, 'isNap': False, 'latencyDuration': 58997, 'lightSleepDuration': 14378476, 'noDataDuration': 0, 'qualityDuration': 29097936, 'remSleepDuration': 11059592, 'respiratoryRate': None, 'responded': True, 'score': 100, 'sleepConsistency': None, 'sleepEfficiency': 0.948779, 'slowWaveSleepDuration': 3659868, 'source': 'auto+user', 'state': 'complete', 'surveyResponseId': 9360559, 'timezoneOffset': '-0600', 'wakeDuration': 1629943}]",complete,82.0,14870.0,171.0,0.00523708307112115,11.7503394261164,complete,"[{'altitudeChange': None, 'altitudeGain': None, 'averageHeartRate': 122, 'cumulativeWorkoutStrain': 8.3433, 'distance': None, 'during': {'bounds': '[)', 'lower': '2018-12-26T00:15:00+00:00', 'upper': '2018-12-26T01:15:00+00:00'}, 'gpsEnabled': False, 'id': 12077408, 'kilojoules': 2405, 'maxHeartRate': 170, 'rawScore': 0.00251855787378845, 'responded': False, 'score': 8.34326505557158, 'source': 'user', 'sportId': 1, 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0600', 'zones': [432000, 994000, 975000, 971000, 158000, 0]}]",,False,0.0413101,5420170.0,True,63.0,40.0,complete,9360541.0,2018-12-25T16:38:48.049+00:00,28837717.0,0.0,0.0,387172.0,29224890.0
['2018-12-26'],5708691,2018-12-27T14:05:04.452743+00:00,2018-12-27T08:06:09.232+00:00,,[),2018-12-26T07:30:00+00:00,2018-12-27T08:30:25.579+00:00,12096092.0,"[{'cyclesCount': 2, 'disturbanceCount': 4, 'during': {'bounds': '[)', 'lower': '2018-12-26T22:45:00+00:00', 'upper': '2018-12-27T00:45:00+00:00'}, 'id': 12113142, 'inBedDuration': 7198730, 'isNap': True, 'latencyDuration': 58997, 'lightSleepDuration': 4439843, 'noDataDuration': 0, 'qualityDuration': 6659764, 'remSleepDuration': 2039928, 'respiratoryRate': None, 'responded': False, 'score': 21, 'sleepConsistency': None, 'sleepEfficiency': 0.932775, 'slowWaveSleepDuration': 179993, 'source': 'user', 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0600', 'wakeDuration': 538978}]",,22819178.0,94.0,"[{'cyclesCount': 5, 'disturbanceCount': 14, 'during': {'bounds': '[)', 'lower': '2018-12-26T07:30:00+00:00', 'upper': '2018-12-26T14:44:00+00:00'}, 'id': 12096092, 'inBedDuration': 26038019, 'isNap': False, 'latencyDuration': 28999, 'lightSleepDuration': 18019351, 'noDataDuration': 0, 'qualityDuration': 22819178, 'remSleepDuration': 3549872, 'respiratoryRate': None, 'responded': True, 'score': 94, 'sleepConsistency': None, 'sleepEfficiency': 0.877356, 'slowWaveSleepDuration': 1249955, 'source': 'user', 'state': 'complete', 'surveyResponseId': 9383943, 'timezoneOffset': '-0600', 'wakeDuration': 3168885}]",complete,78.0,14117.0,177.0,0.00574263111926393,12.204517139326,complete,"[{'altitudeChange': None, 'altitudeGain': None, 'averageHeartRate': 130, 'cumulativeWorkoutStrain': 11.3471, 'distance': None, 'during': {'bounds': '[)', 'lower': '2018-12-26T15:00:00+00:00', 'upper': '2018-12-26T16:30:00+00:00'}, 'gpsEnabled': False, 'id': 12101034, 'kilojoules': 4393, 'maxHeartRate': 167, 'rawScore': 0.00483517712640003, 'responded': False, 'score': 11.3471137751372, 'source': 'user', 'sportId': 45, 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0600', 'zones': [103000, 1034000, 2074000, 1816000, 312000, 0]}]",,False,0.0341675,5435098.0,True,64.0,32.0,complete,9383927.0,2018-12-26T14:44:00+00:00,28837194.0,0.0,5779797.0,1116532.0,24173930.0
['2018-12-27'],5724335,2018-12-28T14:37:17.316613+00:00,2018-12-28T07:30:00+00:00,,[),2018-12-27T08:30:25.579+00:00,2018-12-28T07:30:00+00:00,12132038.0,"[{'cyclesCount': 2, 'disturbanceCount': 7, 'during': {'bounds': '[)', 'lower': '2018-12-27T22:25:00+00:00', 'upper': '2018-12-28T01:26:46+00:00'}, 'id': 12151711, 'inBedDuration': 10904586, 'isNap': True, 'latencyDuration': 28999, 'lightSleepDuration': 7240729, 'noDataDuration': 0, 'qualityDuration': 10030628, 'remSleepDuration': 2789899, 'respiratoryRate': None, 'responded': False, 'score': 31, 'sleepConsistency': None, 'sleepEfficiency': 0.922307, 'slowWaveSleepDuration': 0, 'source': 'user', 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0600', 'wakeDuration': 873968}]",,18338315.0,75.0,"[{'cyclesCount': 4, 'disturbanceCount': 9, 'during': {'bounds': '[)', 'lower': '2018-12-27T08:30:26.579+00:00', 'upper': '2018-12-27T13:49:04.856+00:00'}, 'id': 12132038, 'inBedDuration': 19118277, 'isNap': False, 'latencyDuration': 28999, 'lightSleepDuration': 14648454, 'noDataDuration': 0, 'qualityDuration': 18338315, 'remSleepDuration': 3449870, 'respiratoryRate': None, 'responded': True, 'score': 75, 'sleepConsistency': None, 'sleepEfficiency': 0.96066, 'slowWaveSleepDuration': 239991, 'source': 'auto', 'state': 'complete', 'surveyResponseId': 9416609, 'timezoneOffset': '-0600', 'wakeDuration': 779974}]",complete,76.0,13237.0,192.0,0.00806685198930326,13.6435344565598,complete,"[{'altitudeChange': None, 'altitudeGain': None, 'averageHeartRate': 136, 'cumulativeWorkoutStrain': 13.0955, 'distance': None, 'during': {'bounds': '[)', 'lower': '2018-12-28T04:20:00+00:00', 'upper': '2018-12-28T05:29:00+00:00'}, 'gpsEnabled': False, 'id': 12154271, 'kilojoules': 3497, 'maxHeartRate': 192, 'rawScore': 0.00705027493068394, 'responded': False, 'score': 13.095518390761, 'source': 'user', 'sportId': 0, 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0600', 'zones': [521000, 349000, 905000, 1052000, 871000, 372000]}]",,False,0.0706254,5451583.0,True,60.0,74.0,complete,9413983.0,2018-12-27T13:49:34.855+00:00,28836672.0,1112271.0,6659764.0,1239897.0,24529076.0
