"","year","month","day","dep_time","sched_dep_time","dep_delay","arr_time","sched_arr_time","arr_delay","carrier","flight","tailnum","origin","dest","air_time","distance","hour","minute","time_hour"
"32938",2013,8,18,902,900,2,1019,1026,-7,"UA",345,"N422UA","EWR","ORD",105,719,9,0,2013-08-18 09:00:00
"32939",2013,8,18,909,915,-6,1137,1215,-38,"VX",161,"N839VA","EWR","LAX",301,2454,9,15,2013-08-18 09:00:00
"32940",2013,8,18,910,915,-5,1203,1210,-7,"AA",1,"N324AA","JFK","LAX",306,2475,9,15,2013-08-18 09:00:00
"32941",2013,8,18,925,930,-5,1036,1103,-27,"UA",544,"N827UA","LGA","ORD",111,733,9,30,2013-08-18 09:00:00
"32942",2013,8,18,930,925,5,1215,1220,-5,"VX",407,"N640VA","JFK","LAX",312,2475,9,25,2013-08-18 09:00:00
"32943",2013,8,18,937,935,2,1216,1221,-5,"B6",223,"N708JB","JFK","LAX",312,2475,9,35,2013-08-18 09:00:00
"32944",2013,8,18,942,945,-3,1049,1125,-36,"AA",317,"N592AA","LGA","ORD",109,733,9,45,2013-08-18 09:00:00
"32945",2013,8,18,957,1005,-8,1102,1120,-18,"MQ",3611,"N512MQ","EWR","ORD",107,719,10,5,2013-08-18 10:00:00
"32946",2013,8,18,1005,1007,-2,1231,1255,-24,"UA",1412,"N24224","EWR","LAX",308,2454,10,7,2013-08-18 10:00:00
"32947",2013,8,18,1015,1025,-10,1127,1205,-38,"AA",325,"N3ENAA","LGA","ORD",110,733,10,25,2013-08-18 10:00:00
"32948",2013,8,18,1026,1030,-4,1310,1325,-15,"AA",19,"N320AA","JFK","LAX",303,2475,10,30,2013-08-18 10:00:00
"32949",2013,8,18,1041,1010,31,1150,1135,15,"UA",775,"N528UA","EWR","ORD",104,719,10,10,2013-08-18 10:00:00
"32950",2013,8,18,1105,1109,-4,1233,1249,-16,"EV",4711,"N22909","EWR","STL",131,872,11,9,2013-08-18 11:00:00
"32951",2013,8,18,1112,1115,-3,1350,1404,-14,"UA",703,"N596UA","JFK","LAX",314,2475,11,15,2013-08-18 11:00:00
"32952",2013,8,18,1113,1115,-2,1222,1255,-33,"AA",327,"N567AA","LGA","ORD",111,733,11,15,2013-08-18 11:00:00
"32953",2013,8,18,1137,1145,-8,1307,1320,-13,"AA",1855,"N553AA","LGA","STL",129,888,11,45,2013-08-18 11:00:00
"32954",2013,8,18,1152,1200,-8,1445,1450,-5,"AA",3,"N328AA","JFK","LAX",316,2475,12,0,2013-08-18 12:00:00
"32955",2013,8,18,1154,1200,-6,1456,1455,1,"DL",863,"N713TW","JFK","LAX",311,2475,12,0,2013-08-18 12:00:00
"32956",2013,8,18,1156,1100,56,1320,1225,55,"UA",1528,"N78524","EWR","ORD",105,719,11,0,2013-08-18 11:00:00
"32957",2013,8,18,1202,1210,-8,1324,1350,-26,"AA",329,"N594AA","LGA","ORD",115,733,12,10,2013-08-18 12:00:00
"32958",2013,8,18,1204,1208,-4,1442,1452,-10,"B6",323,"N554JB","JFK","LAX",302,2475,12,8,2013-08-18 12:00:00
"32959",2013,8,18,1255,1300,-5,1530,1555,-25,"VX",165,"N642VA","EWR","LAX",306,2454,13,0,2013-08-18 13:00:00
"32960",2013,8,18,1305,1315,-10,1426,1455,-29,"AA",331,"N4YAAA","LGA","ORD",111,733,13,15,2013-08-18 13:00:00
"32961",2013,8,18,1313,1300,13,1439,1425,14,"UA",1734,"N17133","EWR","ORD",116,719,13,0,2013-08-18 13:00:00
"32962",2013,8,18,1327,1316,11,1621,1604,17,"UA",1054,"N17128","EWR","LAX",317,2454,13,16,2013-08-18 13:00:00
"32963",2013,8,18,1331,1335,-4,1505,1455,10,"MQ",3678,"N539MQ","EWR","ORD",110,719,13,35,2013-08-18 13:00:00
"32964",2013,8,18,1347,1345,2,1632,1645,-13,"AA",117,"N319AA","JFK","LAX",313,2475,13,45,2013-08-18 13:00:00
"32965",2013,8,18,1348,1359,-11,1500,1544,-44,"AA",337,"N4WAAA","LGA","ORD",113,733,13,59,2013-08-18 13:00:00
"32966",2013,8,18,1414,1406,8,1652,1654,-2,"UA",1004,"N37409","EWR","LAX",317,2454,14,6,2013-08-18 14:00:00
"32967",2013,8,18,1511,1500,11,1623,1647,-24,"UA",685,"N460UA","LGA","ORD",104,733,15,0,2013-08-18 15:00:00
"32968",2013,8,18,1513,1520,-7,1635,1710,-35,"AA",341,"N4YLAA","LGA","ORD",108,733,15,20,2013-08-18 15:00:00
"32969",2013,8,18,1528,1530,-2,1828,1850,-22,"DL",95,"N198DN","JFK","LAX",328,2475,15,30,2013-08-18 15:00:00
"32970",2013,8,18,1529,1514,15,1638,1649,-11,"UA",1554,"N76517","EWR","ORD",106,719,15,14,2013-08-18 15:00:00
"32971",2013,8,18,1536,1545,-9,1826,1900,-34,"AA",133,"N323AA","JFK","LAX",310,2475,15,45,2013-08-18 15:00:00
"32972",2013,8,18,1538,1545,-7,1649,1710,-21,"MQ",3694,"N3AEMQ","EWR","ORD",102,719,15,45,2013-08-18 15:00:00
"32973",2013,8,18,1544,1526,18,1826,1820,6,"UA",1600,"N48127","EWR","LAX",310,2454,15,26,2013-08-18 15:00:00
"32974",2013,8,18,1548,1520,28,1712,1705,7,"AA",2223,"N468AA","LGA","STL",124,888,15,20,2013-08-18 15:00:00
"32975",2013,8,18,1549,1530,19,1735,1715,20,"WN",1013,"N909WN","LGA","STL",137,888,15,30,2013-08-18 15:00:00
"32976",2013,8,18,1553,1459,54,1833,1759,34,"UA",841,"N598UA","JFK","LAX",303,2475,14,59,2013-08-18 14:00:00
"32977",2013,8,18,1602,1555,7,1729,1744,-15,"B6",1105,"N192JB","JFK","ORD",111,740,15,55,2013-08-18 15:00:00
"32978",2013,8,18,1610,1610,0,1747,1800,-13,"AA",343,"N592AA","LGA","ORD",113,733,16,10,2013-08-18 16:00:00
"32979",2013,8,18,1633,1635,-2,1917,1944,-27,"B6",423,"N789JB","JFK","LAX",309,2475,16,35,2013-08-18 16:00:00
"32980",2013,8,18,1642,1641,1,1915,1940,-25,"UA",151,"N81449","EWR","LAX",307,2454,16,41,2013-08-18 16:00:00
"32981",2013,8,18,1646,1550,56,1818,1749,29,"9E",3523,"N937XJ","JFK","ORD",113,740,15,50,2013-08-18 15:00:00
"32982",2013,8,18,1650,1655,-5,1821,1837,-16,"EV",4202,"N12967","EWR","STL",131,872,16,55,2013-08-18 16:00:00
"32983",2013,8,18,1658,1705,-7,1817,1855,-38,"AA",345,"N486AA","LGA","ORD",110,733,17,5,2013-08-18 17:00:00
"32984",2013,8,18,1659,1700,-1,1930,2018,-48,"DL",1163,"N727TW","JFK","LAX",301,2475,17,0,2013-08-18 17:00:00
"32985",2013,8,18,1703,1710,-7,1942,2015,-33,"AA",181,"N338AA","JFK","LAX",310,2475,17,10,2013-08-18 17:00:00
"32986",2013,8,18,1703,1705,-2,1827,1910,-43,"AA",1711,"N3BCAA","JFK","ORD",110,740,17,5,2013-08-18 17:00:00
"32987",2013,8,18,1713,1710,3,1828,1856,-28,"UA",689,"N528UA","LGA","ORD",103,733,17,10,2013-08-18 17:00:00
"32988",2013,8,18,1716,1711,5,1829,1845,-16,"UA",708,"N813UA","EWR","ORD",108,719,17,11,2013-08-18 17:00:00
"32989",2013,8,18,1718,1655,23,2002,2005,-3,"VX",413,"N625VA","JFK","LAX",316,2475,16,55,2013-08-18 16:00:00
"32990",2013,8,18,1727,1730,-3,1909,1910,-1,"WN",318,"N763SW","EWR","STL",131,872,17,30,2013-08-18 17:00:00
"32991",2013,8,18,1729,1729,0,2017,2046,-29,"UA",1266,"N27477","EWR","LAX",304,2454,17,29,2013-08-18 17:00:00
"32992",2013,8,18,1754,1755,-1,2044,2054,-10,"UA",535,"N595UA","JFK","LAX",313,2475,17,55,2013-08-18 17:00:00
"32993",2013,8,18,1759,1805,-6,1921,1950,-29,"AA",353,"N3BBAA","LGA","ORD",108,733,18,5,2013-08-18 18:00:00
"32994",2013,8,18,1821,1815,6,2121,2135,-14,"DL",17,"N194DN","JFK","LAX",310,2475,18,15,2013-08-18 18:00:00
"32995",2013,8,18,1824,1830,-6,2005,2015,-10,"AA",2019,"N553AA","LGA","STL",136,888,18,30,2013-08-18 18:00:00
"32996",2013,8,18,1825,1830,-5,2117,2145,-28,"AA",119,"N3BFAA","EWR","LAX",310,2454,18,30,2013-08-18 18:00:00
"32997",2013,8,18,1827,1823,4,2018,2015,3,"UA",258,"N847UA","EWR","ORD",106,719,18,23,2013-08-18 18:00:00
"32998",2013,8,18,1829,1830,-1,2138,2126,12,"UA",1165,"N57852","EWR","LAX",309,2454,18,30,2013-08-18 18:00:00
"32999",2013,8,18,1843,1845,-2,2002,2030,-28,"AA",359,"N493AA","LGA","ORD",103,733,18,45,2013-08-18 18:00:00
"33000",2013,8,18,1855,1855,0,2153,2205,-12,"VX",169,"N523VA","EWR","LAX",319,2454,18,55,2013-08-18 18:00:00
"33001",2013,8,18,1902,1905,-3,2036,2108,-32,"9E",3525,"N600LR","JFK","ORD",113,740,19,5,2013-08-18 19:00:00
"33002",2013,8,18,1913,1920,-7,2034,2100,-26,"AA",361,"N3KBAA","LGA","ORD",104,733,19,20,2013-08-18 19:00:00
"33003",2013,8,18,1916,1915,1,2145,2230,-45,"AA",21,"N335AA","JFK","LAX",309,2475,19,15,2013-08-18 19:00:00
"33004",2013,8,18,1922,1825,57,2046,2005,41,"MQ",3134,"N8EGMQ","EWR","ORD",106,719,18,25,2013-08-18 18:00:00
"33005",2013,8,18,1929,1930,-1,2220,2248,-28,"UA",1439,"N37287","EWR","LAX",320,2454,19,30,2013-08-18 19:00:00
"33006",2013,8,18,1932,1300,392,2239,1555,404,"VX",411,"N631VA","JFK","LAX",313,2475,13,0,2013-08-18 13:00:00
"33007",2013,8,18,1952,1950,2,2118,2130,-12,"AA",363,"N4XGAA","LGA","ORD",104,733,19,50,2013-08-18 19:00:00
"33008",2013,8,18,2014,2025,-11,2231,2324,-53,"UA",771,"N505UA","JFK","LAX",293,2475,20,25,2013-08-18 20:00:00
"33009",2013,8,18,2027,2001,26,2338,2305,33,"VX",415,"N636VA","JFK","LAX",323,2475,20,1,2013-08-18 20:00:00
"33010",2013,8,18,2046,2005,41,2238,2149,49,"B6",105,"N565JB","JFK","ORD",111,740,20,5,2013-08-18 20:00:00
"33011",2013,8,18,2052,2100,-8,2211,2235,-24,"AA",371,"N4WAAA","LGA","ORD",105,733,21,0,2013-08-18 21:00:00
"33012",2013,8,18,2052,2055,-3,2237,2245,-8,"EV",4672,"N29917","EWR","STL",135,872,20,55,2013-08-18 20:00:00
"33013",2013,8,18,2057,2059,-2,17,2358,19,"B6",523,"N763JB","JFK","LAX",314,2475,20,59,2013-08-18 20:00:00
"33014",2013,8,18,2059,2100,-1,6,22,-16,"DL",2363,"N191DN","JFK","LAX",314,2475,21,0,2013-08-18 21:00:00
"33015",2013,8,18,2119,2055,24,2,2359,3,"UA",1037,"N39461","EWR","LAX",314,2454,20,55,2013-08-18 20:00:00
"33016",2013,8,18,2129,2105,24,2244,2230,14,"MQ",3604,"N3AEMQ","EWR","ORD",103,719,21,5,2013-08-18 21:00:00
"33017",2013,8,18,2146,2150,-4,21,100,-39,"AA",185,"N332AA","JFK","LAX",305,2475,21,50,2013-08-18 21:00:00
"33018",2013,8,18,2241,2245,-4,123,135,-12,"B6",623,"N663JB","JFK","LAX",311,2475,22,45,2013-08-18 22:00:00
"33019",2013,8,18,NA,1115,NA,NA,1230,NA,"MQ",3718,"N517MQ","EWR","ORD",NA,719,11,15,2013-08-18 11:00:00
"33020",2013,8,19,551,600,-9,716,725,-9,"UA",635,"N802UA","LGA","ORD",106,733,6,0,2013-08-19 06:00:00
"33021",2013,8,19,553,600,-7,705,715,-10,"MQ",3267,"N528MQ","EWR","ORD",109,719,6,0,2013-08-19 06:00:00
"33022",2013,8,19,558,600,-2,714,725,-11,"AA",301,"N456AA","LGA","ORD",108,733,6,0,2013-08-19 06:00:00
"33023",2013,8,19,559,600,-1,718,740,-22,"WN",452,"N484WN","LGA","STL",128,888,6,0,2013-08-19 06:00:00
"33024",2013,8,19,618,616,2,854,911,-17,"UA",1665,"N37419","EWR","LAX",305,2454,6,16,2013-08-19 06:00:00
"33025",2013,8,19,629,630,-1,743,755,-12,"AA",303,"N3JNAA","LGA","ORD",112,733,6,30,2013-08-19 06:00:00
"33026",2013,8,19,631,630,1,918,923,-5,"UA",207,"N588UA","JFK","LAX",312,2475,6,30,2013-08-19 06:00:00
"33027",2013,8,19,637,641,-4,753,807,-14,"UA",1171,"N29717","EWR","ORD",107,719,6,41,2013-08-19 06:00:00
"33028",2013,8,19,655,700,-5,829,835,-6,"AA",305,"N567AA","LGA","ORD",106,733,7,0,2013-08-19 07:00:00
"33029",2013,8,19,657,700,-3,950,951,-1,"B6",23,"N821JB","JFK","LAX",323,2475,7,0,2013-08-19 07:00:00
"33030",2013,8,19,658,700,-2,803,833,-30,"UA",331,"N855UA","LGA","ORD",105,733,7,0,2013-08-19 07:00:00
"33031",2013,8,19,659,700,-1,951,1004,-13,"DL",763,"N198DN","JFK","LAX",325,2475,7,0,2013-08-19 07:00:00
"33032",2013,8,19,700,658,2,935,936,-1,"UA",753,"N564UA","EWR","LAX",308,2454,6,58,2013-08-19 06:00:00
"33033",2013,8,19,702,700,2,829,835,-6,"WN",329,"N424WN","EWR","STL",127,872,7,0,2013-08-19 07:00:00
"33034",2013,8,19,705,647,18,839,809,30,"B6",905,"N657JB","JFK","ORD",114,740,6,47,2013-08-19 06:00:00
"33035",2013,8,19,716,715,1,1001,1010,-9,"VX",399,"N635VA","JFK","LAX",312,2475,7,15,2013-08-19 07:00:00
"33036",2013,8,19,722,730,-8,1005,1025,-20,"AA",33,"N328AA","JFK","LAX",307,2475,7,30,2013-08-19 07:00:00
"33037",2013,8,19,741,745,-4,858,915,-17,"UA",1444,"N26210","EWR","ORD",108,719,7,45,2013-08-19 07:00:00
"33038",2013,8,19,747,755,-8,903,930,-27,"AA",309,"N454AA","LGA","ORD",105,733,7,55,2013-08-19 07:00:00
"33039",2013,8,19,756,800,-4,927,940,-13,"EV",4099,"N13975","EWR","STL",131,872,8,0,2013-08-19 08:00:00
"33040",2013,8,19,824,759,25,1102,1103,-1,"UA",755,"N556UA","EWR","LAX",312,2454,7,59,2013-08-19 07:00:00
"33041",2013,8,19,827,602,145,948,729,139,"UA",569,"N432UA","EWR","ORD",104,719,6,2,2013-08-19 06:00:00
"33042",2013,8,19,830,830,0,1120,1122,-2,"UA",443,"N595UA","JFK","LAX",306,2475,8,30,2013-08-19 08:00:00
"33043",2013,8,19,847,850,-3,1007,1030,-23,"AA",313,"N4YFAA","LGA","ORD",109,733,8,50,2013-08-19 08:00:00
"33044",2013,8,19,852,830,22,1016,1010,6,"9E",3521,"N924XJ","JFK","ORD",110,740,8,30,2013-08-19 08:00:00
"33045",2013,8,19,853,900,-7,1014,1033,-19,"UA",544,"N439UA","LGA","ORD",106,733,9,0,2013-08-19 09:00:00
"33046",2013,8,19,858,900,-2,1128,1156,-28,"DL",120,"N707TW","JFK","LAX",303,2475,9,0,2013-08-19 09:00:00
"33047",2013,8,19,859,900,-1,1138,1205,-27,"UA",1691,"N18223","EWR","LAX",315,2454,9,0,2013-08-19 09:00:00
"33048",2013,8,19,908,900,8,1010,1026,-16,"UA",681,"N405UA","EWR","ORD",105,719,9,0,2013-08-19 09:00:00
"33049",2013,8,19,909,915,-6,1149,1215,-26,"VX",161,"N848VA","EWR","LAX",316,2454,9,15,2013-08-19 09:00:00
"33050",2013,8,19,917,915,2,1207,1210,-3,"AA",1,"N339AA","JFK","LAX",302,2475,9,15,2013-08-19 09:00:00
"33051",2013,8,19,923,925,-2,1156,1220,-24,"VX",407,"N631VA","JFK","LAX",305,2475,9,25,2013-08-19 09:00:00
"33052",2013,8,19,930,935,-5,1223,1221,2,"B6",223,"N585JB","JFK","LAX",315,2475,9,35,2013-08-19 09:00:00
"33053",2013,8,19,938,945,-7,1046,1125,-39,"AA",317,"N559AA","LGA","ORD",102,733,9,45,2013-08-19 09:00:00
"33054",2013,8,19,1002,1006,-4,1235,1255,-20,"UA",1735,"N14250","EWR","LAX",310,2454,10,6,2013-08-19 10:00:00
"33055",2013,8,19,1004,1010,-6,1104,1135,-31,"UA",775,"N593UA","EWR","ORD",105,719,10,10,2013-08-19 10:00:00
"33056",2013,8,19,1019,1030,-11,1258,1325,-27,"AA",19,"N323AA","JFK","LAX",311,2475,10,30,2013-08-19 10:00:00
"33057",2013,8,19,1019,1005,14,1119,1120,-1,"MQ",3611,"N506MQ","EWR","ORD",102,719,10,5,2013-08-19 10:00:00
"33058",2013,8,19,1033,1000,33,1139,1135,4,"UA",1453,"N87531","LGA","ORD",101,733,10,0,2013-08-19 10:00:00
"33059",2013,8,19,1034,1025,9,1140,1205,-25,"AA",325,"N3GGAA","LGA","ORD",103,733,10,25,2013-08-19 10:00:00
"33060",2013,8,19,1048,1049,-1,1323,1330,-7,"UA",487,"N516UA","EWR","LAX",304,2454,10,49,2013-08-19 10:00:00
"33061",2013,8,19,1057,1100,-3,1201,1225,-24,"UA",1528,"N77518","EWR","ORD",103,719,11,0,2013-08-19 11:00:00
"33062",2013,8,19,1059,755,184,1213,915,178,"MQ",3709,"N9EAMQ","EWR","ORD",112,719,7,55,2013-08-19 07:00:00
"33063",2013,8,19,1109,1115,-6,1221,1255,-34,"AA",327,"N537AA","LGA","ORD",112,733,11,15,2013-08-19 11:00:00
"33064",2013,8,19,1113,1115,-2,1341,1404,-23,"UA",703,"N589UA","JFK","LAX",308,2475,11,15,2013-08-19 11:00:00
"33065",2013,8,19,1126,1110,16,1249,1250,-1,"EV",4711,"N13997","EWR","STL",125,872,11,10,2013-08-19 11:00:00
"33066",2013,8,19,1142,1145,-3,1304,1320,-16,"AA",1855,"N4XEAA","LGA","STL",122,888,11,45,2013-08-19 11:00:00
"33067",2013,8,19,1145,1115,30,1307,1230,37,"MQ",3718,"N5PBMQ","EWR","ORD",103,719,11,15,2013-08-19 11:00:00
"33068",2013,8,19,1149,1200,-11,1430,1450,-20,"AA",3,"N335AA","JFK","LAX",311,2475,12,0,2013-08-19 12:00:00
"33069",2013,8,19,1151,1200,-9,1253,1333,-40,"UA",255,"N842UA","LGA","ORD",106,733,12,0,2013-08-19 12:00:00
"33070",2013,8,19,1155,1200,-5,1442,1455,-13,"DL",863,"N710TW","JFK","LAX",318,2475,12,0,2013-08-19 12:00:00
"33071",2013,8,19,1205,1208,-3,1509,1452,17,"B6",323,"N505JB","JFK","LAX",313,2475,12,8,2013-08-19 12:00:00
"33072",2013,8,19,1304,1300,4,1545,1555,-10,"VX",411,"N640VA","JFK","LAX",319,2475,13,0,2013-08-19 13:00:00
"33073",2013,8,19,1311,1315,-4,1427,1455,-28,"AA",331,"N4UCAA","LGA","ORD",113,733,13,15,2013-08-19 13:00:00
"33074",2013,8,19,1314,1300,14,1415,1425,-10,"UA",1734,"N12125","EWR","ORD",105,719,13,0,2013-08-19 13:00:00
"33075",2013,8,19,1316,1300,16,1558,1555,3,"VX",165,"N639VA","EWR","LAX",317,2454,13,0,2013-08-19 13:00:00
"33076",2013,8,19,1327,1210,77,1440,1350,50,"AA",329,"N560AA","LGA","ORD",99,733,12,10,2013-08-19 12:00:00
"33077",2013,8,19,1329,1335,-6,1443,1455,-12,"MQ",3678,"N544MQ","EWR","ORD",100,719,13,35,2013-08-19 13:00:00
"33078",2013,8,19,1342,1345,-3,1629,1645,-16,"AA",117,"N327AA","JFK","LAX",318,2475,13,45,2013-08-19 13:00:00
"33079",2013,8,19,1347,1359,-12,1457,1544,-47,"AA",337,"N454AA","LGA","ORD",107,733,13,59,2013-08-19 13:00:00
"33080",2013,8,19,1350,1320,30,1632,1612,20,"UA",1054,"N18119","EWR","LAX",311,2454,13,20,2013-08-19 13:00:00
"33081",2013,8,19,1424,1410,14,1701,1701,0,"UA",1199,"N13718","EWR","LAX",312,2454,14,10,2013-08-19 14:00:00
"33082",2013,8,19,1514,1520,-6,1639,1705,-26,"AA",2223,"N556AA","LGA","STL",123,888,15,20,2013-08-19 15:00:00
"33083",2013,8,19,1515,1514,1,1620,1648,-28,"UA",253,"N498UA","EWR","ORD",105,719,15,14,2013-08-19 15:00:00
"33084",2013,8,19,1518,1520,-2,1634,1710,-36,"AA",341,"N578AA","LGA","ORD",109,733,15,20,2013-08-19 15:00:00
"33085",2013,8,19,1523,1519,4,1825,1813,12,"UA",1600,"N58101","EWR","LAX",335,2454,15,19,2013-08-19 15:00:00
"33086",2013,8,19,1530,1530,0,1706,1715,-9,"WN",1013,"N7811F","LGA","STL",132,888,15,30,2013-08-19 15:00:00
"33087",2013,8,19,1537,1530,7,1834,1850,-16,"DL",95,"N197DN","JFK","LAX",316,2475,15,30,2013-08-19 15:00:00
"33088",2013,8,19,1551,1555,-4,1729,1744,-15,"B6",1105,"N274JB","JFK","ORD",114,740,15,55,2013-08-19 15:00:00
"33089",2013,8,19,1555,1555,0,1714,1729,-15,"UA",623,"N455UA","EWR","ORD",107,719,15,55,2013-08-19 15:00:00
"33090",2013,8,19,1558,1550,8,1742,1749,-7,"9E",3523,"N905XJ","JFK","ORD",115,740,15,50,2013-08-19 15:00:00
"33091",2013,8,19,1559,1347,132,1657,1513,104,"UA",395,"N491UA","EWR","ORD",105,719,13,47,2013-08-19 13:00:00
"33092",2013,8,19,1600,1605,-5,1736,1745,-9,"EV",4596,"N14125","EWR","STL",127,872,16,5,2013-08-19 16:00:00
"33093",2013,8,19,1603,1610,-7,1740,1800,-20,"AA",343,"N559AA","LGA","ORD",109,733,16,10,2013-08-19 16:00:00
"33094",2013,8,19,1626,1545,41,1731,1710,21,"MQ",3694,"N514MQ","EWR","ORD",103,719,15,45,2013-08-19 15:00:00
"33095",2013,8,19,1629,1500,89,1736,1647,49,"UA",685,"N428UA","LGA","ORD",109,733,15,0,2013-08-19 15:00:00
"33096",2013,8,19,1651,1659,-8,1822,1839,-17,"EV",4202,"N14960","EWR","STL",131,872,16,59,2013-08-19 16:00:00
"33097",2013,8,19,1654,1635,19,1955,1944,11,"B6",423,"N763JB","JFK","LAX",308,2475,16,35,2013-08-19 16:00:00
"33098",2013,8,19,1656,1705,-9,1811,1855,-44,"AA",345,"N597AA","LGA","ORD",103,733,17,5,2013-08-19 17:00:00
"33099",2013,8,19,1700,1705,-5,1834,1910,-36,"AA",1711,"N3HUAA","JFK","ORD",112,740,17,5,2013-08-19 17:00:00
"33100",2013,8,19,1705,1700,5,1829,1846,-17,"UA",1281,"N16703","LGA","ORD",111,733,17,0,2013-08-19 17:00:00
"33101",2013,8,19,1708,1711,-3,1810,1845,-35,"UA",537,"N850UA","EWR","ORD",104,719,17,11,2013-08-19 17:00:00
"33102",2013,8,19,1711,1655,16,1944,2005,-21,"VX",413,"N621VA","JFK","LAX",315,2475,16,55,2013-08-19 16:00:00
"33103",2013,8,19,1743,1545,118,2031,1900,91,"AA",133,"N332AA","JFK","LAX",316,2475,15,45,2013-08-19 15:00:00
"33104",2013,8,19,1744,1729,15,2030,2046,-16,"UA",1266,"N38443","EWR","LAX",311,2454,17,29,2013-08-19 17:00:00
"33105",2013,8,19,1754,1805,-11,1905,1950,-45,"AA",353,"N3DEAA","LGA","ORD",107,733,18,5,2013-08-19 18:00:00
"33106",2013,8,19,1756,1730,26,1920,1910,10,"WN",318,"N281WN","EWR","STL",123,872,17,30,2013-08-19 17:00:00
"33107",2013,8,19,1757,1710,47,2041,2015,26,"AA",181,"N338AA","JFK","LAX",310,2475,17,10,2013-08-19 17:00:00
"33108",2013,8,19,1757,1800,-3,1918,1947,-29,"UA",691,"N429UA","LGA","ORD",105,733,18,0,2013-08-19 18:00:00
"33109",2013,8,19,1758,1644,74,2026,1945,41,"UA",1223,"N38446","EWR","LAX",296,2454,16,44,2013-08-19 16:00:00
"33110",2013,8,19,1818,1830,-12,1938,2015,-37,"AA",2019,"N4XEAA","LGA","STL",121,888,18,30,2013-08-19 18:00:00
"33111",2013,8,19,1819,1700,79,2054,2018,36,"DL",1163,"N175DZ","JFK","LAX",310,2475,17,0,2013-08-19 17:00:00
"33112",2013,8,19,1820,1823,-3,1943,2015,-32,"UA",619,"N847UA","EWR","ORD",107,719,18,23,2013-08-19 18:00:00
"33113",2013,8,19,1827,1830,-3,2139,2145,-6,"AA",119,"N3JPAA","EWR","LAX",309,2454,18,30,2013-08-19 18:00:00
"33114",2013,8,19,1839,1845,-6,1947,2030,-43,"AA",359,"N4YFAA","LGA","ORD",107,733,18,45,2013-08-19 18:00:00
"33115",2013,8,19,1842,1830,12,2128,2126,2,"UA",1526,"N57855","EWR","LAX",296,2454,18,30,2013-08-19 18:00:00
"33116",2013,8,19,1842,1759,43,2114,2058,16,"UA",535,"N512UA","JFK","LAX",307,2475,17,59,2013-08-19 17:00:00
"33117",2013,8,19,1846,1855,-9,2148,2205,-17,"VX",169,"N524VA","EWR","LAX",316,2454,18,55,2013-08-19 18:00:00
"33118",2013,8,19,1906,1905,1,2030,2057,-27,"UA",215,"N816UA","EWR","ORD",100,719,19,5,2013-08-19 19:00:00
"33119",2013,8,19,1908,1915,-7,2159,2230,-31,"AA",21,"N319AA","JFK","LAX",328,2475,19,15,2013-08-19 19:00:00
"33120",2013,8,19,1909,1920,-11,2031,2100,-29,"AA",361,"N3EWAA","LGA","ORD",103,733,19,20,2013-08-19 19:00:00
"33121",2013,8,19,1917,1905,12,2045,2108,-23,"9E",3525,"N933XJ","JFK","ORD",114,740,19,5,2013-08-19 19:00:00
"33122",2013,8,19,1926,1815,71,2208,2135,33,"DL",17,"N187DN","JFK","LAX",312,2475,18,15,2013-08-19 18:00:00
"33123",2013,8,19,1940,1950,-10,2053,2130,-37,"AA",363,"N478AA","LGA","ORD",107,733,19,50,2013-08-19 19:00:00
"33124",2013,8,19,1943,1930,13,2209,2241,-32,"UA",1439,"N39297","EWR","LAX",301,2454,19,30,2013-08-19 19:00:00
"33125",2013,8,19,2002,2005,-3,2126,2149,-23,"B6",105,"N651JB","JFK","ORD",108,740,20,5,2013-08-19 20:00:00
"33126",2013,8,19,2018,2001,17,2302,2305,-3,"VX",415,"N623VA","JFK","LAX",311,2475,20,1,2013-08-19 20:00:00
"33127",2013,8,19,2020,2000,20,2137,2137,0,"UA",695,"N469UA","LGA","ORD",104,733,20,0,2013-08-19 20:00:00
"33128",2013,8,19,2030,2025,5,2306,2324,-18,"UA",771,"N560UA","JFK","LAX",303,2475,20,25,2013-08-19 20:00:00
"33129",2013,8,19,2047,2100,-13,2159,2235,-36,"AA",371,"N567AA","LGA","ORD",105,733,21,0,2013-08-19 21:00:00
"33130",2013,8,19,2052,2055,-3,2208,2245,-37,"EV",4672,"N11544","EWR","STL",119,872,20,55,2013-08-19 20:00:00
"33131",2013,8,19,2103,2100,3,28,22,6,"DL",2363,"N196DN","JFK","LAX",307,2475,21,0,2013-08-19 21:00:00
"33132",2013,8,19,2109,2105,4,2208,2230,-22,"MQ",3604,"N524MQ","EWR","ORD",100,719,21,5,2013-08-19 21:00:00
"33133",2013,8,19,2119,2059,20,17,2358,19,"B6",523,"N715JB","JFK","LAX",310,2475,20,59,2013-08-19 20:00:00
"33134",2013,8,19,2123,2056,27,2352,2359,-7,"UA",1037,"N37419","EWR","LAX",297,2454,20,56,2013-08-19 20:00:00
"33135",2013,8,19,2151,2150,1,19,100,-41,"AA",185,"N328AA","JFK","LAX",301,2475,21,50,2013-08-19 21:00:00
"33136",2013,8,19,2245,2245,0,122,135,-13,"B6",623,"N641JB","JFK","LAX",310,2475,22,45,2013-08-19 22:00:00
"33137",2013,8,19,NA,1825,NA,NA,2005,NA,"MQ",3134,"N518MQ","EWR","ORD",NA,719,18,25,2013-08-19 18:00:00
