"lat","long","depth","mag","place","time","status","tsunami","sig","felt","nst","rms","type"
38.8330002,-122.7939987,1.67,0.64,"6km W of Cobb, CA",1541820367190,"automatic",0,6,NA,7,0.01,"earthquake"
33.4921667,-116.7966667,1.9,0.3,"8km NE of Aguanga, CA",1541819927060,"reviewed",0,1,NA,17,0.1,"earthquake"
19.8791667,-155.596,22.54,2.15,"17km SSE of Waimea, Hawaii",1541819918310,"reviewed",0,71,NA,50,0.11,"earthquake"
37.6428333,-118.9896667,3.69,0.45,"1km NW of Mammoth Lakes, CA",1541819915380,"reviewed",0,3,NA,16,0.05,"earthquake"
22.7008,142.9893,158.66,4.7,"285km SE of Iwo Jima, Japan",1541819673210,"reviewed",0,340,NA,NA,1.28,"earthquake"
62.1914,-151.5378,83.3,1.1,"75km W of Talkeetna, Alaska",1541819344451,"reviewed",0,19,NA,NA,0.35,"earthquake"
63.2533,-147.8146,76.9,1.1,"58km ESE of Cantwell, Alaska",1541818821140,"reviewed",0,19,NA,NA,0.67,"earthquake"
33.494,-116.7971667,1.98,0.62,"8km NE of Aguanga, CA",1541818633620,"reviewed",0,6,NA,22,0.19,"earthquake"
60.3992,-152.4256,102,1.9,"19km ESE of Redoubt Volcano, Alaska",1541818585039,"reviewed",0,56,NA,NA,0.43,"earthquake"
33.4893333,-116.789,5.04,0.27,"9km NE of Aguanga, CA",1541818123600,"reviewed",0,1,NA,21,0.11,"earthquake"
18.0026,-68.329,87,2.2,"51km SSE of Boca de Yuma, Dominican Republic",1541817614730,"reviewed",0,74,NA,3,0.29,"earthquake"
37.5028,20.376,10,4.6,"46km WSW of Mouzaki, Greece",1541817112190,"reviewed",0,326,NA,NA,1.53,"earthquake"
56.0166,-149.9585,10,3.1,"247km SE of Kodiak, Alaska",1541816926649,"reviewed",0,148,NA,NA,0.87,"earthquake"
43.8404,86.5149,33.82,4,"64km SE of Shihezi, China",1541816837120,"reviewed",0,246,NA,NA,1.09,"earthquake"
33.5091667,-116.7956667,3.54,0.4,"10km NE of Aguanga, CA",1541816640620,"reviewed",0,2,NA,29,0.14,"earthquake"
38.3878,-118.8953,11,0.5,"28km WSW of Hawthorne, Nevada",1541816418127,"reviewed",0,4,NA,5,0.0526,"earthquake"
36.5746667,-121.033,7.45,0.88,"11km ENE of Pinnacles, CA",1541816390340,"reviewed",0,12,NA,14,0.05,"earthquake"
38.8081667,-122.8255,1.76,1.07,"7km WNW of The Geysers, CA",1541816122460,"reviewed",0,18,NA,38,0.04,"earthquake"
37.5613,20.4555,10,4.6,"37km WSW of Mouzaki, Greece",1541816018940,"reviewed",0,326,NA,NA,1.41,"earthquake"
63.4546,-147.8206,4.7,0.8,"56km E of Cantwell, Alaska",1541815853789,"reviewed",0,10,NA,NA,0.74,"earthquake"
-21.6155,-176.8938,309.41,4.3,"181km WSW of Havelu, Tonga",1541815789420,"reviewed",0,284,NA,NA,1.38,"earthquake"
61.3398,-150.6063,61.7,1.1,"40km WNW of Anchorage, Alaska",1541815702038,"reviewed",0,19,NA,NA,0.44,"earthquake"
33.3313333,-116.7871667,16.34,0.57,"8km ESE of Palomar Observatory, CA",1541815411550,"reviewed",0,5,NA,29,0.14,"earthquake"
-0.8292,123.4588,10,4.7,"75km E of Luwuk, Indonesia",1541815126850,"reviewed",0,340,NA,NA,1.37,"earthquake"
63.0202,-149.3579,80.6,1,"46km SSW of Cantwell, Alaska",1541814758083,"reviewed",0,15,NA,NA,0.22,"earthquake"
69.3581,-143.8775,13.7,1.2,"86km S of Kaktovik, Alaska",1541814731785,"reviewed",0,22,NA,NA,0.8,"earthquake"
38.7678337,-122.7375031,-0.19,0.5,"2km ESE of The Geysers, CA",1541814484960,"automatic",0,4,NA,5,0.02,"earthquake"
33.4968333,-116.795,2.65,0.21,"9km NE of Aguanga, CA",1541814070620,"reviewed",0,1,NA,24,0.12,"earthquake"
59.4621,-152.7074,85.7,1.5,"60km SW of Anchor Point, Alaska",1541813970720,"reviewed",0,35,NA,NA,0.41,"earthquake"
62.5767,-150.2717,69.2,1.1,"29km NNW of Talkeetna, Alaska",1541813678175,"reviewed",0,19,NA,NA,0.31,"earthquake"
36.6268333,-121.155,9.84,1.56,"11km N of Pinnacles, CA",1541813451550,"reviewed",0,37,NA,27,0.09,"earthquake"
37.634,-118.921,1.18,-0.11,"5km E of Mammoth Lakes, CA",1541812862900,"reviewed",0,0,NA,6,0.03,"earthquake"
61.7163,-151.2764,66.8,1.9,"65km W of Willow, Alaska",1541812841921,"reviewed",0,56,NA,NA,0.58,"earthquake"
45.8685,-111.3596667,4.07,1.47,"2km WNW of Manhattan, Montana",1541812661050,"reviewed",0,33,NA,9,0.13,"earthquake"
62.4599,-148.3626,38.9,1.2,"78km NNE of Sutton-Alpine, Alaska",1541812498219,"reviewed",0,22,NA,NA,0.63,"earthquake"
33.5175,-116.7981667,3.35,0.24,"10km NE of Aguanga, CA",1541812422310,"reviewed",0,1,NA,23,0.14,"earthquake"
33.5158333,-116.7961667,3.36,0.26,"10km NE of Aguanga, CA",1541812253990,"reviewed",0,1,NA,25,0.12,"earthquake"
19.1673333,-155.4716667,31.87,2.44,"4km SSE of Pahala, Hawaii",1541812246930,"reviewed",0,92,NA,51,0.1,"earthquake"
33.5123333,-116.7978333,2.63,1.15,"10km NE of Aguanga, CA",1541811851600,"reviewed",0,20,NA,46,0.19,"earthquake"
45.8591667,-111.3585,1.3,2.23,"2km W of Manhattan, Montana",1541811831660,"reviewed",0,77,NA,22,0.2,"earthquake"
33.5158333,-116.7936667,4.13,0.31,"10km NE of Aguanga, CA",1541811825260,"reviewed",0,1,NA,23,0.13,"earthquake"
45.874,-111.3776667,5.98,1.1,"4km WNW of Manhattan, Montana",1541811697640,"reviewed",0,19,NA,7,0.18,"earthquake"
17.9221,-65.9015,15,1.04,"8km SSW of Emajagua, Puerto Rico",1541811659410,"reviewed",0,17,NA,3,0.02,"earthquake"
36.6453,21.337,10,4.1,"38km WSW of Methoni, Greece",1541811653520,"reviewed",0,259,NA,NA,1.34,"earthquake"
33.5273333,-116.781,7.21,0.56,"10km WSW of Anza, CA",1541811472370,"reviewed",0,5,NA,10,0.13,"earthquake"
69.4534,-144.2292,0.7,2,"79km SSW of Kaktovik, Alaska",1541811205904,"reviewed",0,62,NA,NA,0.63,"earthquake"
67.5346,-165.0626,14.5,2.4,"89km W of Noatak, Alaska",1541810899721,"reviewed",0,89,NA,NA,0.79,"earthquake"
58.2296667,-155.166,3.5,-0.8,"101km ESE of King Salmon, Alaska",1541810772580,"reviewed",0,0,NA,6,0.13,"earthquake"
40.5535,-121.6273333,3.64,0.49,"6km NE of Viola, CA",1541810517840,"reviewed",0,4,NA,8,0.03,"earthquake"
-23.5727,-66.7764,199.29,4.5,"85km NNW of San Antonio de los Cobres, Argentina",1541810211580,"reviewed",0,312,NA,NA,0.86,"earthquake"
59.9087,-152.7034,100.9,1.5,"51km WNW of Anchor Point, Alaska",1541810209460,"reviewed",0,35,NA,NA,0.25,"earthquake"
33.7205,-116.7326667,17.88,0.51,"2km SSW of Idyllwild, CA",1541810004700,"reviewed",0,4,NA,21,0.14,"earthquake"
62.9593,-148.3104,70.4,1,"57km SE of Cantwell, Alaska",1541809948522,"reviewed",0,15,NA,NA,0.5,"earthquake"
35.8714,-115.7749,9,0.1,"14km WNW of Sandy Valley, Nevada",1541809879630,"reviewed",0,0,NA,7,0.1816,"earthquake"
66.7447,-147.1017,11.8,1.5,"83km WNW of Fort Yukon, Alaska",1541809178862,"reviewed",0,35,NA,NA,0.8,"earthquake"
63.2825,-151.2346,1.9,1.4,"115km W of Cantwell, Alaska",1541808551770,"reviewed",0,30,NA,NA,0.73,"earthquake"
64.9884,-147.3767,0,1.1,"22km NNE of Badger, Alaska",1541808231972,"reviewed",0,19,NA,NA,0.41,"explosion"
33.4923333,-116.7935,3.21,1.06,"9km NE of Aguanga, CA",1541808224140,"reviewed",0,17,NA,44,0.17,"earthquake"
-10.3383,161.2148,26.06,4.2,"78km W of Kirakira, Solomon Islands",1541808165070,"reviewed",0,271,NA,NA,0.58,"earthquake"
38.8183333,-122.7858333,1.3,0.37,"5km NNW of The Geysers, CA",1541807944290,"reviewed",0,2,NA,11,0.02,"earthquake"
33.4848333,-116.8015,4.5,0.64,"8km NE of Aguanga, CA",1541807871900,"reviewed",0,6,NA,23,0.23,"earthquake"
33.474,-116.7941667,4.32,2.47,"7km ENE of Aguanga, CA",1541807354010,"reviewed",0,94,2,107,0.21,"earthquake"
-11.3128,166.3151,67.1,4.8,"84km SE of Lata, Solomon Islands",1541806868750,"reviewed",0,354,NA,NA,0.79,"earthquake"
-5.9098,128.8191,308.05,4.7,"252km SSE of Amahusu, Indonesia",1541806671880,"reviewed",0,340,NA,NA,0.8,"earthquake"
48.093333333333,-121.9425,-0.48,2.25,"2km ENE of Granite Falls, Washington",1541806335390,"reviewed",0,80,9,12,0.18,"explosion"
35.9865,-120.5485,3.02,0.1,"14km NW of Parkfield, CA",1541805960930,"reviewed",0,0,NA,17,0.06,"earthquake"
33.5153333,-116.795,2.74,0.7,"10km NE of Aguanga, CA",1541805911590,"reviewed",0,8,NA,23,0.1,"earthquake"
33.493,-116.7965,2.41,0.68,"8km NE of Aguanga, CA",1541805161380,"reviewed",0,7,NA,34,0.14,"earthquake"
63.617,-147.5258,8.7,1.1,"75km ESE of Healy, Alaska",1541804998478,"reviewed",0,19,NA,NA,0.73,"earthquake"
37.5466667,-118.8348333,5.19,0.11,"14km W of Toms Place, CA",1541804882140,"reviewed",0,0,NA,5,0.01,"earthquake"
58.9878,-153.9324,5.4,2.4,"105km SE of Old Iliamna, Alaska",1541804312229,"reviewed",0,89,NA,NA,0.79,"earthquake"
63.5447,-147.3834,4.5,1.3,"79km ENE of Cantwell, Alaska",1541803872367,"reviewed",0,26,NA,NA,0.53,"earthquake"
53.8541667,-166.8375,6.97,0.46,"19km WSW of Dutch Harbor, Alaska",1541803778650,"reviewed",0,3,NA,5,0.16,"earthquake"
44.716666666667,-123.24383333333,-0.22,1.37,"14km NW of Albany, Oregon",1541803147210,"reviewed",0,29,NA,6,0.39,"explosion"
33.497,-116.7978333,2.68,0.3,"9km NE of Aguanga, CA",1541802906940,"reviewed",0,1,NA,19,0.15,"earthquake"
69.5937,-145.3628,6,1.8,"89km SW of Kaktovik, Alaska",1541802688976,"reviewed",0,50,NA,NA,0.79,"earthquake"
-12.8303,45.4929,10,4.1,"23km E of Pamandzi, Mayotte",1541802275370,"reviewed",0,259,NA,NA,0.43,"earthquake"
17.574,-68.3761,10,2.3,"92km SSE of Boca de Yuma, Dominican Republic",1541802177490,"reviewed",0,81,NA,NA,0.99,"earthquake"
19.6883,-68.3568,11,2.93,"106km NE of Miches, Dominican Republic",1541802172540,"reviewed",0,132,NA,8,0.59,"earthquake"
37.3169,20.4166,10,4.2,"57km SW of Lithakia, Greece",1541801999430,"reviewed",0,271,NA,NA,0.79,"earthquake"
37.655,-118.9085,-0.58,0.44,"6km ENE of Mammoth Lakes, CA",1541801650120,"reviewed",0,3,NA,8,0.07,"earthquake"
58.231,-155.1712,6.5,0.7,"100km ESE of King Salmon, Alaska",1541801575717,"reviewed",0,8,NA,NA,0.45,"earthquake"
61.2779,-147.0593,1.7,1.5,"41km WNW of Valdez, Alaska",1541801432779,"reviewed",0,35,NA,NA,0.75,"earthquake"
33.4901667,-116.7963333,2.06,0.37,"8km NE of Aguanga, CA",1541801418050,"reviewed",0,2,NA,13,0.09,"earthquake"
33.4991667,-116.8005,2.6,0.55,"9km NE of Aguanga, CA",1541801253890,"reviewed",0,5,NA,20,0.19,"earthquake"
33.5025,-116.7943333,3.68,0.88,"9km NE of Aguanga, CA",1541800797550,"reviewed",0,12,NA,37,0.18,"earthquake"
33.5081667,-116.7935,2.83,0.69,"10km NE of Aguanga, CA",1541800766780,"reviewed",0,7,NA,18,0.13,"earthquake"
33.2608333,-116.2408333,7.08,1.19,"12km E of Borrego Springs, CA",1541800759610,"reviewed",0,22,NA,37,0.19,"earthquake"
33.489,-116.7931667,3.01,0.49,"8km NE of Aguanga, CA",1541800694230,"reviewed",0,4,NA,26,0.14,"earthquake"
33.8685,-117.4988333,-0.48,1.36,"2km ESE of Home Gardens, CA",1541800328270,"reviewed",0,28,NA,44,0.19,"quarry blast"
40.3053,-116.6886,0,1.4,"42km SSE of Battle Mountain, Nevada",1541799860544,"reviewed",0,30,NA,3,0.0409,"explosion"
68.877,-146.652,9.7,1.7,"95km NNW of Arctic Village, Alaska",1541799565178,"reviewed",0,44,NA,NA,0.66,"earthquake"
37.6213333,-118.93,6.94,0.42,"5km ESE of Mammoth Lakes, CA",1541799258400,"reviewed",0,3,NA,17,0.11,"earthquake"
37.6341667,-118.93,5.9,0.46,"4km E of Mammoth Lakes, CA",1541799191030,"reviewed",0,3,NA,16,0.03,"earthquake"
33.5055,-116.794,4.22,0.68,"10km NE of Aguanga, CA",1541799086240,"reviewed",0,7,NA,24,0.19,"earthquake"
33.4915,-116.7865,4.12,0.57,"9km NE of Aguanga, CA",1541798781560,"reviewed",0,5,NA,21,0.13,"earthquake"
33.5171667,-116.7951667,3.07,0.83,"10km NE of Aguanga, CA",1541797842360,"reviewed",0,11,NA,30,0.16,"earthquake"
33.4951667,-116.7955,2.38,0.49,"9km NE of Aguanga, CA",1541797761730,"reviewed",0,4,NA,31,0.16,"earthquake"
37.542,-118.7846667,9.31,0.99,"10km WSW of Toms Place, CA",1541797120630,"reviewed",0,15,NA,16,0.03,"earthquake"
60.092,-139.5687,0,1.5,"61km N of Yakutat, Alaska",1541797077544,"reviewed",0,35,NA,NA,0.92,"ice quake"
33.5025,-116.7976667,3.91,0.96,"9km NE of Aguanga, CA",1541797013110,"reviewed",0,14,NA,50,0.18,"earthquake"
63.5137,-147.3922,14.2,0.7,"78km E of Cantwell, Alaska",1541796717998,"reviewed",0,8,NA,NA,0.68,"earthquake"
37.3669,20.372,10,4.2,"56km SW of Mouzaki, Greece",1541796333360,"reviewed",0,271,NA,NA,0.9,"earthquake"
33.5,-116.7953333,2.82,0.66,"9km NE of Aguanga, CA",1541795973010,"reviewed",0,7,NA,24,0.21,"earthquake"
63.2599,-150.427,21.4,0.9,"75km W of Cantwell, Alaska",1541795902234,"reviewed",0,12,NA,NA,0.76,"earthquake"
33.4893333,-116.7905,3.51,0.33,"9km NE of Aguanga, CA",1541795756160,"reviewed",0,2,NA,17,0.1,"earthquake"
33.502,-116.7955,2.6,0.41,"9km NE of Aguanga, CA",1541795735090,"reviewed",0,3,NA,16,0.14,"earthquake"
19.4099998,-155.2758331,0.26,1.83,"4km WSW of Volcano, Hawaii",1541795572030,"automatic",0,52,NA,19,0.1,"earthquake"
39.4251667,-123.2875,5.55,3.79,"6km ENE of Willits, CA",1541795508410,"reviewed",0,300,192,51,0.08,"earthquake"
63.0546,-148.4187,50.1,0.7,"46km SE of Cantwell, Alaska",1541795256212,"reviewed",0,8,NA,NA,0.98,"earthquake"
33.499,-116.7965,2.77,0.49,"9km NE of Aguanga, CA",1541794802760,"reviewed",0,4,NA,21,0.13,"earthquake"
58.5659,-152.67,54.2,1.7,"87km N of Kodiak, Alaska",1541794191609,"reviewed",0,44,NA,NA,0.54,"earthquake"
33.5125,-116.7941667,3.82,0.5,"10km NE of Aguanga, CA",1541793926410,"reviewed",0,4,NA,25,0.11,"earthquake"
56.9747,-147.0517,10,3,"277km S of Middleton Island, Alaska",1541793780060,"reviewed",0,138,NA,NA,0.75,"earthquake"
48.0865,-115.4326667,5.94,0.99,"34km SSE of Libby, Montana",1541793547280,"reviewed",0,15,NA,5,0.13,"earthquake"
37.312,20.5603,10,4.6,"50km SSW of Lithakia, Greece",1541793424780,"reviewed",0,326,NA,NA,3.01,"earthquake"
38.7861667,-122.733,2.53,0.48,"2km ENE of The Geysers, CA",1541793417980,"reviewed",0,4,NA,18,0.06,"earthquake"
33.4871667,-116.7861667,2.85,0.46,"9km NE of Aguanga, CA",1541793415350,"reviewed",0,3,NA,22,0.12,"earthquake"
33.5031667,-116.7951667,2.79,0.52,"9km NE of Aguanga, CA",1541793379830,"reviewed",0,4,NA,18,0.11,"earthquake"
38.3703,-118.4711,10.2,1.2,"21km SE of Hawthorne, Nevada",1541793316776,"reviewed",0,22,NA,12,0.1056,"earthquake"
33.4866667,-116.7988333,3.9,0.63,"8km NE of Aguanga, CA",1541793219200,"reviewed",0,6,NA,30,0.15,"earthquake"
33.4855,-116.7931667,2.48,1.27,"8km NE of Aguanga, CA",1541793168990,"reviewed",0,25,NA,49,0.2,"earthquake"
33.5151667,-116.7965,2.84,0.15,"10km NE of Aguanga, CA",1541792766510,"reviewed",0,0,NA,16,0.07,"earthquake"
37.3255,-117.9038,7.9,0.5,"38km ENE of Big Pine, California",1541792674210,"reviewed",0,4,NA,7,0.1665,"earthquake"
38.7503333,-122.7203333,1.42,1.28,"4km SW of Anderson Springs, CA",1541792554080,"reviewed",0,25,NA,32,0.07,"earthquake"
35.5116667,-118.3768333,8.29,1.41,"13km SE of Bodfish, CA",1541792414770,"reviewed",0,31,NA,26,0.12,"earthquake"
33.5081667,-116.7996667,3.15,0.28,"10km NE of Aguanga, CA",1541792371520,"reviewed",0,1,NA,18,0.15,"earthquake"
38.7545,-122.7181667,2.16,1.39,"3km SW of Anderson Springs, CA",1541791877910,"reviewed",0,30,NA,32,0.1,"earthquake"
33.4921667,-116.7971667,2.91,0.99,"8km NE of Aguanga, CA",1541791671200,"reviewed",0,15,NA,39,0.17,"earthquake"
61.864,164.9746,15.98,4.3,"167km NNW of Tilichiki, Russia",1541791178800,"reviewed",0,284,NA,NA,0.98,"earthquake"
59.1343,-150.3798,0.7,2.3,"84km SE of Fritz Creek, Alaska",1541791031120,"reviewed",0,81,NA,NA,0.56,"earthquake"
40.5636667,-121.9691667,11.11,1.47,"10km NW of Shingletown, CA",1541790998640,"reviewed",0,33,NA,14,0.1,"earthquake"
2.6766,128.2215,67.46,4.9,"107km NNE of Tobelo, Indonesia",1541790759660,"reviewed",0,369,NA,NA,0.9,"earthquake"
33.4861667,-116.7885,2.26,0.6,"9km NE of Aguanga, CA",1541790640160,"reviewed",0,6,NA,19,0.13,"earthquake"
36.8923333,-121.6225,-0.13,1.38,"2km ENE of Aromas, CA",1541790395670,"reviewed",0,29,NA,16,0.11,"quarry blast"
33.4936667,-116.7973333,2.25,0.92,"8km NE of Aguanga, CA",1541790212690,"reviewed",0,13,NA,35,0.2,"earthquake"
33.4855,-116.8108333,2.01,0.58,"7km NE of Aguanga, CA",1541790179970,"reviewed",0,5,NA,14,0.19,"earthquake"
38.3502,-118.9141,12.5,0.6,"29km ENE of Bridgeport, California",1541790018541,"reviewed",0,6,NA,5,0.0549,"earthquake"
35.0541667,-118.3433333,-1.01,1.08,"13km SE of Tehachapi, CA",1541790000780,"reviewed",0,18,NA,22,0.12,"quarry blast"
33.4951667,-116.798,2.38,1.29,"8km NE of Aguanga, CA",1541789935830,"reviewed",0,26,NA,51,0.2,"earthquake"
33.197,-115.6046667,5.19,1.62,"9km WSW of Niland, CA",1541789853210,"reviewed",0,40,NA,21,0.2,"earthquake"
61.0841,-150.34,10,1.6,"27km WSW of Anchorage, Alaska",1541789654206,"reviewed",0,39,NA,NA,0.65,"earthquake"
-30.628,-71.7155,25.75,5.2,"49km W of Ovalle, Chile",1541789650180,"reviewed",0,418,5,NA,0.8,"earthquake"
44.6356667,-110.6748333,6.63,0.45,"22km NNE of Old Faithful Geyser, Wyoming",1541789569530,"reviewed",0,3,NA,11,0.21,"earthquake"
64.5635,-138.4435,20.2,2.7,"73km NE of Dawson, Canada",1541789560869,"reviewed",0,112,NA,NA,0.51,"earthquake"
33.5101667,-116.7976667,3.88,0.76,"10km NE of Aguanga, CA",1541789205210,"reviewed",0,9,NA,27,0.17,"earthquake"
47.737833333333,-120.69,1.7,0.51,"15km N of Leavenworth, Washington",1541789081020,"reviewed",0,4,NA,4,0.03,"earthquake"
33.5051667,-116.7956667,2.77,0.55,"10km NE of Aguanga, CA",1541788899730,"reviewed",0,5,NA,22,0.13,"earthquake"
61.0971,-150.783,10,1.2,"49km WSW of Anchorage, Alaska",1541788170964,"reviewed",0,22,NA,NA,0.67,"earthquake"
55.8707,-150.2311,11.9,2.9,"251km SSE of Kodiak, Alaska",1541787932064,"reviewed",0,129,NA,NA,0.68,"earthquake"
38.8046667,-122.8213333,2.24,1.64,"6km WNW of The Geysers, CA",1541787799940,"reviewed",0,41,NA,42,0.05,"earthquake"
31.4465,141.757,10,4.7,"258km SE of Hachijo-jima, Japan",1541787541000,"reviewed",0,340,NA,NA,0.64,"earthquake"
62.6574,-152.249,130.2,1.3,"116km WNW of Talkeetna, Alaska",1541787341272,"reviewed",0,26,NA,NA,0.44,"earthquake"
19.411,-155.6323333,0.54,2.39,"24km ESE of Honaunau-Napoopoo, Hawaii",1541786962370,"reviewed",0,88,1,28,0.11,"earthquake"
31.4081,141.6164,7.65,4.9,"252km SE of Hachijo-jima, Japan",1541786915420,"reviewed",0,369,NA,NA,0.92,"earthquake"
69.6005,-144.9194,9.6,1.7,"77km SW of Kaktovik, Alaska",1541786897059,"reviewed",0,44,NA,NA,0.66,"earthquake"
33.503,-116.796,2.91,1.12,"9km NE of Aguanga, CA",1541786866990,"reviewed",0,19,NA,42,0.19,"earthquake"
33.4963333,-116.7991667,1.88,0.76,"8km NE of Aguanga, CA",1541786559740,"reviewed",0,9,NA,29,0.19,"earthquake"
33.5,-116.7935,3.71,0.99,"9km NE of Aguanga, CA",1541786425010,"reviewed",0,15,NA,40,0.18,"earthquake"
64.6224,-152.4276,7.3,1.1,"63km SSW of Tanana, Alaska",1541786345394,"reviewed",0,19,NA,NA,0.86,"earthquake"
37.5554,20.3253,10,4.5,"47km WSW of Mouzaki, Greece",1541785980560,"reviewed",0,312,NA,NA,1.01,"earthquake"
33.4985,-116.794,4.09,1.07,"9km NE of Aguanga, CA",1541785922650,"reviewed",0,18,NA,44,0.21,"earthquake"
33.5005,-116.8005,3.58,0.56,"9km NE of Aguanga, CA",1541785874870,"reviewed",0,5,NA,19,0.2,"earthquake"
33.4991667,-116.7956667,3.89,1.44,"9km NE of Aguanga, CA",1541785811650,"reviewed",0,32,NA,44,0.16,"earthquake"
33.4981667,-116.7968333,4.13,1.3,"9km NE of Aguanga, CA",1541785802270,"reviewed",0,26,NA,50,0.16,"earthquake"
17.8145,-66.9673,9,1.15,"18km SSW of Guanica, Puerto Rico",1541785668320,"reviewed",0,20,NA,3,0.41,"earthquake"
34.025,-117.2318333,15.36,1.28,"4km SE of Loma Linda, CA",1541785499970,"reviewed",0,25,NA,24,0.16,"earthquake"
33.5041667,-116.7936667,2.73,0.59,"10km NE of Aguanga, CA",1541785492190,"reviewed",0,5,NA,23,0.11,"earthquake"
33.5018333,-116.7933333,2.76,0.64,"9km NE of Aguanga, CA",1541785406610,"reviewed",0,6,NA,25,0.12,"earthquake"
54.3403,-161.6238,25.6,2.3,"117km SE of Cold Bay, Alaska",1541785406385,"reviewed",0,81,NA,NA,0.58,"earthquake"
45.2543333,-112.9416667,4.52,0.69,"24km W of Dillon, Montana",1541785378750,"reviewed",0,7,NA,9,0.24,"earthquake"
17.8923,-66.944,15,1.84,"9km SSW of Guanica, Puerto Rico",1541785333280,"reviewed",0,52,NA,11,0.08,"earthquake"
19.3313333,-155.137,1.97,2.24,"15km SE of Volcano, Hawaii",1541785195180,"reviewed",0,77,NA,52,0.13,"earthquake"
33.4966667,-116.7975,3.5,1.56,"9km NE of Aguanga, CA",1541784888580,"reviewed",0,37,NA,54,0.2,"earthquake"
33.4903333,-116.7958333,2.07,1.39,"8km NE of Aguanga, CA",1541784519730,"reviewed",0,30,NA,51,0.2,"earthquake"
33.5,-116.7933333,3.44,0.54,"9km NE of Aguanga, CA",1541784194440,"reviewed",0,4,NA,16,0.12,"earthquake"
33.5016667,-116.799,2.75,0.46,"9km NE of Aguanga, CA",1541784159790,"reviewed",0,3,NA,14,0.07,"earthquake"
47.6441,90.3333,10,4.4,"39km WSW of Rashaant, Mongolia",1541783655560,"reviewed",0,298,NA,NA,1.04,"earthquake"
33.488,-116.8008333,3.52,0.91,"8km NE of Aguanga, CA",1541783450260,"reviewed",0,13,NA,33,0.18,"earthquake"
54.2856,-161.5263,30.08,3.6,"126km SE of Cold Bay, Alaska",1541783317440,"reviewed",0,199,NA,NA,0.74,"earthquake"
33.712,-116.7153333,17.57,0.8,"3km S of Idyllwild, CA",1541783198150,"reviewed",0,10,NA,22,0.1,"earthquake"
33.4926667,-116.7961667,3.71,1.53,"8km NE of Aguanga, CA",1541783021520,"reviewed",0,36,NA,48,0.19,"earthquake"
33.5028333,-116.8033333,2.12,0.7,"9km NE of Aguanga, CA",1541782717520,"reviewed",0,8,NA,20,0.14,"earthquake"
60.1567,-141.2681,0,1.3,"65km E of Cape Yakataga, Alaska",1541782685618,"reviewed",0,26,NA,NA,0.81,"ice quake"
33.4905,-116.7996667,2.61,0.5,"8km NE of Aguanga, CA",1541782426900,"reviewed",0,4,NA,21,0.14,"earthquake"
53.8488333,-166.8311667,6.46,0.19,"19km W of Unalaska, Alaska",1541782388660,"reviewed",0,1,NA,5,0.15,"earthquake"
61.2564,-147.0099,12.2,1,"38km WNW of Valdez, Alaska",1541782267603,"reviewed",0,15,NA,NA,0.63,"earthquake"
33.4886667,-116.8025,3.81,0.67,"8km NE of Aguanga, CA",1541782222960,"reviewed",0,7,NA,16,0.18,"earthquake"
33.4935,-116.7976667,2.28,0.59,"8km NE of Aguanga, CA",1541781940510,"reviewed",0,5,NA,20,0.09,"earthquake"
37.7033333,-77.8263333,9.48,2.46,"9km ENE of Goochland, Virginia",1541781927520,"reviewed",0,100,23,9,0.19,"earthquake"
61.1063,-150.2975,13.2,2.1,"24km WSW of Anchorage, Alaska",1541781889350,"reviewed",0,68,NA,NA,0.78,"earthquake"
36.014,-120.5773333,3.89,1.59,"18km NW of Parkfield, CA",1541781824440,"reviewed",0,39,NA,16,0.03,"earthquake"
19.3474998,-155.1328278,1.54,1.77,"14km SE of Volcano, Hawaii",1541781764910,"automatic",0,48,NA,36,0.28,"earthquake"
33.495,-116.8015,2.89,0.71,"8km NE of Aguanga, CA",1541781648570,"reviewed",0,8,NA,25,0.14,"earthquake"
39.9464,-120.8938,7.8,1.3,"1km NNE of East Quincy, California",1541781648545,"reviewed",0,26,NA,8,0.1727,"earthquake"
38.9859,-120.1458,11.8,0.9,"9km S of Tahoma, California",1541781083251,"reviewed",0,12,NA,15,0.1663,"earthquake"
62.8441,-143.4042,7.8,1.1,"58km SSW of Tok, Alaska",1541780976964,"reviewed",0,19,NA,NA,0.62,"earthquake"
33.4951667,-116.7963333,3.72,0.59,"9km NE of Aguanga, CA",1541780976220,"reviewed",0,5,NA,18,0.06,"earthquake"
63.5079,-150.8002,8.9,0.8,"93km W of Cantwell, Alaska",1541780901304,"reviewed",0,10,NA,NA,0.61,"earthquake"
37.7048333,-77.8198333,12.23,2.36,"5km ENE of Goochland, Virginia",1541780752510,"reviewed",0,87,8,7,0.2,"earthquake"
61.906,-147.8993,33.4,1.5,"51km ENE of Sutton-Alpine, Alaska",1541780461740,"reviewed",0,35,NA,NA,0.58,"earthquake"
33.4973333,-116.7925,3.54,0.25,"9km NE of Aguanga, CA",1541780357220,"reviewed",0,1,NA,16,0.08,"earthquake"
33.4908333,-116.7978333,2.45,1.09,"8km NE of Aguanga, CA",1541780284310,"reviewed",0,18,NA,40,0.19,"earthquake"
38.8248329,-122.7668304,1.88,0.94,"4km W of Cobb, CA",1541780110030,"automatic",0,14,NA,8,0.01,"earthquake"
44.7104,145.6708,22.35,4.7,"72km NNW of Otrada, Russia",1541779741650,"reviewed",0,340,NA,NA,0.67,"earthquake"
